suz_word	npi_word	frequency	sil_match_status
फेक्‍शो	लगाएर	4	not_in_SIL
मुल	तर	4	disagree
ओटा	सातवटा	4	not_in_SIL
सम्‍म	उहाँले	4	not_in_SIL
निस्‍से	बस्‍नुभयो	4	not_in_SIL
सुइक्‍बपुकी	चेलाहरू	4	not_in_SIL
जकरिया	जकरिया	4	not_in_SIL
दोस	निर्दोष	4	not_in_SIL
मथीब	बाँझी	4	agree
खाल्‍पा	वृद्ध	4	not_in_SIL
स्‍वर्ग	परमप्रभुका	4	not_in_SIL
सक्ति	शक्‍तिमा	4	not_in_SIL
नेल्‍ल	हुने	4	disagree
मेको	महान्	4	not_in_SIL
आल	जन्माउन	4	disagree
मरीयममी	भनिन्	4	not_in_SIL
आसीक	धन्यको	4	disagree
कली	भएकाहरूलाई	4	agree
सेल्‍तु	गर्नुभएको	4	not_in_SIL
ब्रमाक्‍त	फैलियो	4	not_in_SIL
दुम्‍बा	हुनेछ	4	not_in_SIL
किकी	पुर्खा	4	not_in_SIL
यावे	महिमा	4	not_in_SIL
लाक्‍मा	आश्‍चर्य	4	not_in_SIL
सेल्‍ना	गर्दै	4	not_in_SIL
लेम्‍मा	फर्के	4	not_in_SIL
ब्रेक्‍शो	व्यवस्थाअनुसार	4	not_in_SIL
चढ़ेचा	चढाउन	4	agree
पाप	मृत्यु	4	not_in_SIL
वाइल	दासलाई	4	agree
आसीक	आशीर्वाद	4	agree
मरीयम	आइन्	4	not_in_SIL
यहूदीया	यहूदियाका	4	not_in_SIL
अर्ती	उत्साह	4	not_in_SIL
गेने	दिन	4	not_in_SIL
यसैया	यशैया	4	not_in_SIL
पर्बम	घोषणा	4	disagree
ग्रुम्‍तीक	सभाघरको	4	not_in_SIL
मुरपुकीमी	तिमीलाई	4	not_in_SIL
नेल्‍लेम	सबै	4	not_in_SIL
दाते	बिचबाट	4	disagree
ङा	छ	4	disagree
सिमोन	सिमोनको	4	not_in_SIL
आन	आत्माहरूलाई	4	disagree
ग्‍याइली	जाल	4	not_in_SIL
मारदे	तिनीहरूले	4	disagree
ङोंइती	गर्नुभयो	4	disagree
ङोइश्‍शा	चढे	4	not_in_SIL
चाप्‍ब	सक्छ	4	not_in_SIL
गेय	थोक	4	disagree
काबु	दिनहरूमा	4	agree
वोलम	अशुद्ध	4	not_in_SIL
वोलम	आत्माले	4	not_in_SIL
कली	भलाइ	4	disagree
पनी	भयो	4	not_in_SIL
शिशी	कृपालु	4	disagree
गेपुकीमी	तिमी	4	not_in_SIL
कली	न्याय	4	disagree
देंनीनी	भन्दछौ	4	not_in_SIL
टीबा	गर्छ	4	not_in_SIL
वारच	साथीहरू	4	agree
आ	महान्	4	disagree
कोव़थ	हेर्नलाई	4	not_in_SIL
खमे	भोजन	4	disagree
चांमी	कपालले	4	not_in_SIL
चांमी	पाउ	4	not_in_SIL
अरु	बाँकी	4	not_in_SIL
आ	दुष्‍ट	4	disagree
मुर	अझै	4	disagree
पवानु	हुनुहुन्थ्यो	4	not_in_SIL
तुइश्‍शा	पाएर	4	not_in_SIL
याकूब	याकूबलाई	4	not_in_SIL
आन	सँगै	4	disagree
राप्‍शो	उभिरहेका	4	not_in_SIL
ला	एकलै	4	disagree
पचा	हामीले	4	disagree
मुरपुकी	मानिसहरूले	4	not_in_SIL
कली	गर्छौ	4	disagree
क्‍येट	खर्च	4	not_in_SIL
मारथा	मार्था	4	not_in_SIL
मरीयम	बहिनी	4	not_in_SIL
मारथामी	भनिन्	4	not_in_SIL
मेको	तिनीबाट	4	not_in_SIL
पाइनीम	गर्नेहरू	4	not_in_SIL
हना	त्यसले	4	disagree
क्‍येङा	त्योभन्दा	4	not_in_SIL
सोलोमन	सोलोमनको	4	not_in_SIL
जोक्‍तीक	ज्ञानको	4	not_in_SIL
थोव़क	कुरा	4	disagree
मान	इज्‍जत	4	not_in_SIL
बाक्‍नीनी	होस्	4	not_in_SIL
खुम्‍सीशा	जम्मा	4	not_in_SIL
हजार	सङ्ख्या	4	not_in_SIL
देंबा	स्वीकार	4	not_in_SIL
कली	सामु	4	disagree
क्‍येङा	कुराभन्दा	4	not_in_SIL
थोव़क	कुराहरूको	4	disagree
गेनायो	न	4	agree
जाक्‍ब	आउँछ	4	not_in_SIL
होव़प	सेवकले	4	disagree
श्‍येत	दुर्व्यवहार	4	not_in_SIL
मचाप्‍नीम	विरुद्धमा	4	not_in_SIL
देंनीनी	हुनेछ	4	not_in_SIL
मुल	वर्तमान	4	disagree
मुल	यस	4	disagree
बाक्‍त	भन्‍नुभयो	4	not_in_SIL
ग्रुम्‍तीक	सभाघरका	4	not_in_SIL
मुर	नातेदारहरू	4	disagree
ना	हुँदा	4	disagree
रिम्‍शो	धर्मी	4	not_in_SIL
यो	मानिसहरूले	4	disagree
पर्बम	तिमीहरू	4	disagree
लोव़	रद्द	4	disagree
सामरीया	सामरिया	4	not_in_SIL
बाक्‍त	उभिए	4	not_in_SIL
ठेयब	आफ्नो	4	disagree
सु	कसैलाई	4	disagree
थमा	यो	4	disagree
पाइनुङ	गर्नेछु	4	not_in_SIL
नेक्‍था	नजिकैको	4	not_in_SIL
सुइमी	कोही	4	not_in_SIL
तारी	राखे	4	disagree
गारो	पर्खाल	4	agree
मथिथु	निसन्तान	4	not_in_SIL
बाक्‍चा	अनन्त	4	not_in_SIL
पर्बम	कारण	4	disagree
चाड	चाड	4	not_in_SIL
इन	तपाईंसँग	4	disagree
मबाक्‍त	छैन	4	not_in_SIL
पुना	प्रार्थना	4	not_in_SIL
दे	नपरोस्	4	disagree
नोले	बेरपछि	4	agree
नवे	होस्	4	not_in_SIL
हिल्‍लो	दिनुभयो	4	not_in_SIL
हना	उनले	4	disagree
दोस	मानिसलाई	4	not_in_SIL
सुइमी	तिनीहरूले	4	not_in_SIL
मरुप्‍ब	मूर्ख	4	not_in_SIL
काथा	उनीहरूसँग	4	not_in_SIL
सांकछी	साक्षी	4	not_in_SIL
गेनुङ	प्रतिज्ञा	4	not_in_SIL
नु	हुनुहुन्‍थ्‍यो	4	disagree
छेङछेङ	ज्‍योति	4	disagree
थुं	दिनुहुने	4	disagree
तमी	सन्तानहरू	4	disagree
परमप्रभु	पिताबाट	4	not_in_SIL
यूहन्‍नामी	पानीले	4	not_in_SIL
ङोंइती	उहाँ	4	disagree
आं	पवित्र	4	disagree
पाप्‍तु	दिए	4	not_in_SIL
योआन्‍नेस	यूहन्‍नाका	4	not_in_SIL
केफास	केफास	4	not_in_SIL
सेल्‍चा	बनाउन	4	not_in_SIL
नाक्‍दो	राति	4	not_in_SIL
तुइक्‍नीकी	जान्दछौँ	4	not_in_SIL
लाक्‍चा	चिह्न‍हरू	4	not_in_SIL
नोफा	तिमीलाई	4	disagree
छक	अचम्म	4	not_in_SIL
बाक्‍ब	यही	4	not_in_SIL
चहिं	तापनि	4	disagree
परमप्रभु	स्वर्गबाट	4	not_in_SIL
वोंइश	लोग्‍ने	4	disagree
डांडामी	पर्वतमा	4	not_in_SIL
बाक्‍तेक्‍म	गरे	4	not_in_SIL
इं	हे	4	disagree
माल्‍नीम	गर्नुपर्छ	4	not_in_SIL
शेंब	बताउनुहुनेछ	4	disagree
सोइक्‍ब	पठाउनुभयो	4	not_in_SIL
नु	बस्‍नुभयो	4	disagree
पाप	उहाँ	4	not_in_SIL
यरूसलेममी	यरूशलेमको	4	not_in_SIL
येसु	को	4	not_in_SIL
नोले	हुन	4	disagree
सोइक्‍ब	पठाउनुहुनेको	4	not_in_SIL
परमप्रभु	प्रशंसा	4	not_in_SIL
मेना	बेला	4	agree
जचा	खानाको	4	disagree
किकी	पिताहरूले	4	not_in_SIL
मन्‍ना	मन्‍न	4	not_in_SIL
गेशो	दिनुभएका	4	not_in_SIL
ङा	अन्त्यको	4	agree
मेको	जसका	4	not_in_SIL
आन	परमेश्‍वरद्वारा	4	disagree
ब्रोंइतीक	जीवित	4	not_in_SIL
लाम्‍तेक्‍म	गए	4	not_in_SIL
सेंदा	सोरमा	4	disagree
येसु	उहाँमा	4	not_in_SIL
आन	अझ	4	disagree
लोव़मी	धर्मशास्‍त्रले	4	not_in_SIL
गेय	अधिकारीहरू	4	disagree
पाइनीम	गर्छ	4	not_in_SIL
मुर	शरीरअनुसार	4	disagree
मपाइनुङ	गर्दिनँ	4	not_in_SIL
पतीकेमी	पापमा	4	not_in_SIL
तशा	देखेको	4	not_in_SIL
दाक्‍नीनी	गर्छौ	4	not_in_SIL
पाइनुङ	गर्दछु	4	not_in_SIL
आफोमी	आमाबुबाले	4	not_in_SIL
आ	ममा	4	disagree
आफ	पितामा	4	disagree
ममाइ	हुँदैन	4	disagree
सेंसीनीम	जीवित	4	not_in_SIL
बेक्‍शो	मरेको	4	not_in_SIL
मेकोपुकीम	तिनीहरूले	4	not_in_SIL
बाक्‍त	बोले	4	not_in_SIL
जाक्‍त	आएको	4	not_in_SIL
ग्‍येरसीशो	धन्यका	4	not_in_SIL
दाक्‍मुने	अर्कालाई	4	not_in_SIL
गेनन्‍नी	गर्नेछु	4	not_in_SIL
बाक्‍तीके	तिमीहरूकहाँ	4	disagree
मेकोम	त्यसले	4	not_in_SIL
राशी	हाँगालाई	4	agree
दाक्‍मुशा	प्रेममा	4	not_in_SIL
नेंशा	कारण	4	not_in_SIL
लती	गएँ	4	not_in_SIL
नाक्‍त	उप्रान्त	4	disagree
तुइक्‍नीम	जान्दछन्	4	not_in_SIL
खोदेंशो	भएझैँ	4	disagree
बाक्‍ल	रहोस्	4	not_in_SIL
हिल्‍लो	सोधपुछ	4	not_in_SIL
यहूदीपुकीमी	तिनीहरू	4	not_in_SIL
ब्रेक्‍ताक्‍ङ	लेखेँ	4	not_in_SIL
ब्रेक्‍शो	धर्मशास्‍त्रको	4	not_in_SIL
कली	मृत्यु	4	disagree
दाक्‍नेवे	गर्छौ	4	not_in_SIL
तुइक्‍नीनी	गर्छु	4	not_in_SIL
मेको	यिनै	4	not_in_SIL
आ	तल	4	disagree
यो	म	4	disagree
सक्ति	शक्तिशाली	4	not_in_SIL
ताइतक	साक्षी	4	not_in_SIL
भोज	रोटी	4	not_in_SIL
पाइब	जनलाई	4	not_in_SIL
यावेमी	साक्षी	4	not_in_SIL
साइ	पहिले	4	disagree
इन	तपाईंहरूको	4	disagree
मेको	तिनीहरूद्वारा	4	not_in_SIL
कली	बोलाए	4	disagree
सोइक्‍तमे	जान	4	not_in_SIL
कांइचीक	एउटै	4	disagree
सोइश्‍शोपुकीमी	प्रेरितहरूले	4	not_in_SIL
सोइश्‍शो	प्रेरितहरूका	4	not_in_SIL
परमप्रभु	समयमा	4	not_in_SIL
लत	भयो	4	not_in_SIL
मिम्‍शो	योजना	4	not_in_SIL
सुइक्‍ब	चेलाहरूको	4	not_in_SIL
छेङछेङ	महिमाका	4	disagree
रागी	देश	4	agree
लोव़	तिनीसित	4	disagree
थर	कुलका	4	not_in_SIL
खिं	तिनका	4	disagree
सीनै	सीनै	4	not_in_SIL
नेंता	सुनेको	4	not_in_SIL
मोसा	मोशालाई	4	not_in_SIL
मूर्ति	मूर्ति	4	not_in_SIL
ल‍माक्‍त	गए	4	not_in_SIL
शेंशा	प्रचार	4	not_in_SIL
योप्‍पा	योप्पामा	4	not_in_SIL
कोठा	कोठामा	4	not_in_SIL
कोरनेलीयस	कर्नेलियस	4	not_in_SIL
कोरनेलीयसमी	कर्नेलियसले	4	not_in_SIL
प्रभुमी	दर्शन	4	not_in_SIL
जन्‍तु	प्राणीहरू	4	not_in_SIL
जन्‍तु	घस्रने	4	not_in_SIL
जन्‍तु	जन्तुहरू	4	not_in_SIL
मारेइ	हरेक	4	disagree
मिनु	अर्थात्	4	disagree
बाक्‍ङानु	मैले	4	not_in_SIL
मेकोपुकी	तिनीहरूको	4	not_in_SIL
पर्बम	प्रचार	4	disagree
प्रभुमी	प्रभुको	4	not_in_SIL
लोव़	केही	4	disagree
बारनाबास	शाऊल	4	not_in_SIL
मर्कूस	मर्कूस	4	not_in_SIL
नित्‍तीकेमी	सिंहासनमा	4	not_in_SIL
टापु	टापु	4	not_in_SIL
आ	प्रकारको	4	disagree
मोपा	जसरी	4	disagree
मोपा	त्यसकारण	4	disagree
रे	उहाँ	4	disagree
एन्‍टीओक	एन्टिओखिया	4	not_in_SIL
अर्को	पहिले	4	not_in_SIL
श्‍ये	मासु	4	not_in_SIL
आ	नाउँको	4	disagree
नेंमी	खातिर	4	not_in_SIL
यो	जीवनलाई	4	disagree
आ	अगाडि	4	disagree
मासीडोनीया	माकेडोनियाको	4	not_in_SIL
